cell_id,lat,lon,date,year,doy,label,sample_kind,n_detections,max_frp,temp_max,temp_min,temp_mean,rh_min,rh_mean,wind_max,wind_mean,precip_sum,vpd_max,precip_7d,precip_30d,days_since_rain_1mm,temp_max_7d_mean,rh_min_7d_mean,ffmc,dmc,dc,isi,bui,fwi,days_since_last_fire,split,ndvi,ndvi_normal,ndvi_anomaly,ndvi_change_32d,ndvi_stale_days
363_68,36.300000000000004,6.800000000000001,2015-06-25,2015,176,0,matched_negative,0,,27.4,15.6,21.1,33,60,16.8,9.2,0.0,2.4,0.900000000000007,18.700000000000003,9.0,28.800000000000004,27.428571428571427,93.37843926167419,148.70924266351818,516.6768975509879,16.130702555394176,172.9633176261456,51.5267994524817,334.0,train,0.3801915097898536,0.43348336984546254,-0.05329186005560893,-0.17875754352484052,16.0
363_68,36.300000000000004,6.800000000000001,2018-09-22,2018,265,1,positive,1,14.45,25.5,15.5,19.7,39,78,15.1,9.3,0.1,1.98,18.10000000000001,33.800000000000004,1.0,26.671428571428574,40.42857142857143,88.86474166489637,37.15299213099688,661.6229483321133,7.796445327894708,65.15863573503798,21.340828862307795,54.0,train,0.2506725553722763,0.22041054832709986,0.030262007045176426,0.024115996380429744,9.0
363_68,36.300000000000004,6.800000000000001,2019-09-14,2019,257,0,matched_negative,0,,31.2,17.9,24.1,40,68,11.9,6.8,0.0,2.71,25.30000000000001,61.600000000000016,3.0,26.814285714285717,47.285714285714285,92.62746223891953,18.84474442878576,644.8360754839227,11.343341924636107,35.12336810032313,20.392331842764566,7.0,train,0.2499159512590833,0.22041054832709986,0.02950540293198345,0.02720578218964287,1.0
363_69,36.300000000000004,6.9,2013-09-04,2013,247,0,matched_negative,0,,21.8,14.3,17.4,62,84,10.3,4.0,2.5,0.97,69.89999999999999,81.5,0.0,22.714285714285715,60.285714285714285,71.16640564816772,14.64898503076273,472.157951797401,1.092369026136675,27.189076358380323,1.714488204062819,12.0,train,0.2598734635356316,0.26362171058795747,-0.003748247052325848,-0.005937906769171664,7.0
363_69,36.300000000000004,6.9,2013-10-07,2013,280,0,matched_negative,0,,20.4,12.0,15.3,49,79,13.0,5.6,0.2,1.21,13.499999999999993,37.4,1.0,26.185714285714287,41.57142857142857,78.30510998169957,25.367513354572903,522.4076112335185,1.8616723918779563,45.24269365873839,5.24270188462026,45.0,train,0.3653306348533197,0.2808217978716591,0.08450883698166056,0.10545717131768806,8.0
363_69,36.300000000000004,6.9,2014-09-11,2014,254,1,positive,1,0.43,28.8,15.6,21.9,25,62,15.4,7.2,0.0,2.98,5.399999999999993,12.2,1.0,29.157142857142862,27.857142857142858,93.3298126986437,105.93026088770803,939.9653198094287,14.930294508812931,165.291364003413,48.649592063280245,17.0,train,0.26574539073017567,0.26362171058795747,0.0021236801422181983,-0.01771424031126234,14.0
363_69,36.300000000000004,6.9,2016-06-08,2016,160,0,matched_negative,0,,25.9,12.7,19.2,28,59,15.4,5.9,0.0,2.39,5.499999999999993,53.5,3.0,25.485714285714288,37.857142857142854,92.14874831645845,46.95830829823949,223.54715651679564,12.6485556321914,61.57861304940076,29.05887408837877,311.0,train,0.5110492095154042,0.5528588951297023,-0.0418096856142981,-0.09966547658380498,16.0
363_69,36.300000000000004,6.9,2018-10-23,2018,296,0,matched_negative,0,,14.7,9.3,11.1,63,83,23.5,16.7,2.4,0.62,74.1,175.0,0.0,18.014285714285716,59.714285714285715,71.3949442326269,5.8586949607745,161.45163956239352,2.141202730807073,10.742812323643106,2.0535017874905446,24.0,train,0.4027712488966265,0.31580552574869275,0.08696572314793377,0.08489917992770768,8.0
363_69,36.300000000000004,6.9,2024-08-19,2024,232,0,matched_negative,0,,27.5,16.7,21.7,40,65,19.1,8.0,0.3,2.19,4.699999999999998,5.100000000000004,2.0,29.914285714285715,30.142857142857142,91.77320278877103,187.09722426963518,1012.9955746192999,14.45249271001352,255.99205111730288,50.14092602164548,53.0,val,0.24263557303969244,0.26458436953963255,-0.02194879649994011,-0.013493053548797401,8.0
363_7,36.300000000000004,0.7000000000000001,2012-07-24,2012,206,0,matched_negative,0,,30.2,23.2,26.5,34,48,19.9,15.1,0.0,2.81,0.0,0.0,64.0,29.614285714285717,45.57142857142857,91.97962370266916,264.4299136957969,735.2111985098153,15.493140982597096,278.46993548890913,52.522488755560296,9999.0,train,0.2571002072125453,0.23632475001127082,0.020775457201274466,-0.04526059715375963,14.0
363_7,36.300000000000004,0.7000000000000001,2020-09-17,2020,261,0,matched_negative,0,,29.4,22.2,25.1,51,75,16.3,8.4,0.0,2.02,0.0,0.7,90.0,28.0,47.857142857142854,88.73600636528836,416.0237127651425,1117.106758253242,8.130762594071804,430.88282725585816,34.90969995710179,463.0,train,0.25214498706872085,0.22007486387257424,0.032070123196146605,0.008910919016696911,5.0
363_70,36.300000000000004,7.0,2015-06-14,2015,165,0,matched_negative,0,,28.6,11.9,19.5,27,57,15.0,5.8,0.0,2.86,10.799999999999994,52.099999999999994,4.0,28.25714285714286,30.571428571428573,92.8298759437033,66.19172447907249,368.4659562851278,13.643573641918572,91.3554199040762,37.07490594625781,593.0,train,0.4119400558711569,0.46610312386992114,-0.05416306799876425,-0.1411267143519348,5.0
363_70,36.300000000000004,7.0,2015-10-27,2015,300,0,matched_negative,0,,21.6,10.0,15.9,44,67,11.7,6.6,0.4,1.43,16.599999999999994,68.80000000000001,1.0,17.32857142857143,58.714285714285715,86.31454280162093,9.11693940035294,573.4409918561322,4.564280040281943,17.536848138348606,6.778501100665501,10.0,train,0.31776413545180304,0.2865788394571349,0.031185295994668127,0.043394905763654956,12.0
363_70,36.300000000000004,7.0,2021-10-01,2021,274,1,positive,1,3.13,24.1,12.0,17.7,40,71,13.0,5.8,0.4,1.8,0.7000000000000001,13.599999999999998,10.0,28.657142857142855,26.285714285714285,91.737294005423,106.84293738188032,1087.5420354025352,10.574018761585627,171.55167588338952,39.331021526310344,61.0,train,0.2523549176973004,0.2502190161646652,0.0021359015326352093,0.04019411281732668,2.0
363_70,36.300000000000004,7.0,2025-09-14,2025,257,1,positive,1,8.41,31.7,16.2,23.0,23,51,22.2,9.1,0.0,3.59,4.2,12.299999999999994,4.0,28.057142857142853,32.857142857142854,94.59380911171445,111.88739803583567,1005.1603018305703,25.059964339829033,175.05895661180583,67.63024765982931,1065.0,test,0.2509795767007916,0.2383728071310932,0.012606769569698362,0.01569646847939732,1.0
363_71,36.300000000000004,7.1000000000000005,2019-08-12,2019,224,0,matched_negative,0,,36.1,20.3,27.0,17,41,20.4,9.5,0.0,4.95,0.1,0.30000000000000004,77.0,37.82857142857143,13.0,98.09809749758818,508.84148171418764,825.5061359680476,36.70000936784043,504.41775082477955,88.5660699838181,46.0,train,0.2317403697977929,0.23677317570860704,-0.005032805910814148,-0.08531039245709165,16.0
363_72,36.300000000000004,7.2,2012-10-01,2012,275,0,matched_negative,0,,23.8,15.9,18.7,44,74,14.8,5.7,0.1,1.66,0.6000000000000019,27.7,17.0,29.957142857142856,25.142857142857142,90.95778881208709,107.1971896282536,912.7739954245051,10.363662618957166,165.73432286490154,38.5438782898496,9999.0,train,0.25835038402079075,0.21160974564221732,0.046740638378573424,0.060675685504848614,3.0
363_72,36.300000000000004,7.2,2021-09-06,2021,249,1,positive,2,11.3,29.3,14.3,21.5,24,62,16.2,7.3,0.0,3.07,0.8000000000000106,2.7999999999999967,11.0,33.42857142857143,24.428571428571427,93.95244804536111,775.1817701502075,1175.1592948067055,16.95102802144716,765.003730702977,55.778975023369675,353.0,train,0.19283591895003951,0.21239121884788068,-0.01955529989784116,-0.013268168066729785,9.0
363_72,36.300000000000004,7.2,2023-08-09,2023,221,0,matched_negative,0,,33.3,17.1,24.7,18,46,18.6,8.7,0.0,4.17,1.000000000000007,2.2999999999999927,5.0,32.08571428571428,26.0,95.93961365028464,398.82680610725225,571.7666640396784,25.119140302719416,395.0195270613512,70.8065453819054,679.0,train,0.30838315930144067,0.2266482079440737,0.08173495135736697,-0.034210897807321505,13.0
363_72,36.300000000000004,7.2,2025-07-25,2025,206,0,matched_negative,0,,32.2,19.1,26.0,13,44,25.2,14.9,0.6,4.08,0.7000000000000035,5.899999999999992,13.0,38.31428571428571,13.285714285714286,96.95970208076436,244.2771343389656,654.5370623228439,40.184940506036114,252.74211134924283,92.65606088206495,6.0,test,0.2556149101157124,0.26302068737872286,-0.007405777263010449,-0.21080930698732975,14.0
363_73,36.300000000000004,7.300000000000001,2012-08-04,2012,217,1,positive,1,2.37,37.1,20.5,28.5,21,42,11.8,5.5,0.7,4.96,1.0999999999999999,7.3,21.0,37.15714285714286,19.142857142857142,95.83685544882398,435.26742593100363,862.2869250374118,17.585104480294913,433.39740881274867,57.048242052484234,9999.0,train,0.2688140643723286,0.26619835978940404,0.0026157045829245384,-0.10181965417256411,9.0
363_73,36.300000000000004,7.300000000000001,2016-09-10,2016,254,1,positive,1,1.69,29.8,15.2,22.5,33,61,11.8,6.3,0.4,2.81,3.200000000000007,5.3,3.0,29.228571428571428,31.0,92.13576407247075,129.0773022911743,1053.1283317864923,10.53081124259545,197.6055111607698,40.140717215778146,42.0,train,0.24361661677901714,0.2522840169667328,-0.008667400187715668,-0.015380187288265235,14.0
363_73,36.300000000000004,7.300000000000001,2020-09-03,2020,247,0,matched_negative,0,,23.5,15.1,18.6,47,74,15.6,8.3,0.8,1.53,4.4,5.8999999999999995,3.0,29.02857142857143,32.857142857142854,87.35322679172502,131.23535956623064,1038.0018733754612,6.438404625708483,199.43418359080187,29.008580135671515,27.0,train,0.25540176390238173,0.2522840169667328,0.003117746935648924,-0.018752945672595722,7.0
363_73,36.300000000000004,7.300000000000001,2023-09-14,2023,257,0,matched_negative,0,,29.8,17.8,23.2,35,64,13.4,6.7,0.1,2.73,1.7999999999999858,5.100000000000008,1.0,31.3,23.285714285714285,91.71532761138143,156.5669867320844,836.426946875994,10.755774143650285,213.31179297970334,41.04727310186747,693.0,train,0.26595915631518524,0.2552942036016096,0.010664952713575648,-0.034177710082894386,1.0
363_74,36.300000000000004,7.4,2015-08-12,2015,224,0,matched_negative,0,,30.2,16.0,23.0,26,57,14.9,7.4,0.0,3.19,2.3000000000000105,7.1,2.0,31.728571428571428,25.857142857142858,93.47675632807588,145.88665510162565,955.5685691061782,14.86030333661442,211.173618461823,50.34791256354121,287.0,train,0.25959152341361486,0.26984843666785086,-0.010256913254236,-0.08324405808036017,16.0
363_74,36.300000000000004,7.4,2022-07-09,2022,190,0,matched_negative,0,,28.9,15.6,21.3,31,66,18.4,8.4,0.0,2.73,4.300000000000007,5.699999999999999,2.0,33.34285714285714,24.428571428571427,92.31825019893168,115.79492588032312,476.3319181922577,15.068866886586159,144.04657598670255,47.28953077077091,261.0,train,0.3158601638164004,0.4105933576773127,-0.09473319386091228,-0.3151162245793641,14.0
363_74,36.300000000000004,7.4,2023-07-24,2023,205,0,matched_negative,0,,40.9,28.2,34.1,7,12,31.1,18.8,0.0,7.22,0.0,2.3,39.0,40.47142857142857,8.857142857142858,99.54822454553779,269.20210808702836,391.89459475662335,76.04964486105804,267.1832591949595,133.22503682838436,8.0,train,0.35078299554214354,0.31967676617124036,0.031106229370903182,-0.09862330537309921,13.0
363_75,36.300000000000004,7.5,2017-06-12,2017,163,0,matched_negative,0,,27.6,16.6,21.8,31,50,12.8,6.2,0.0,2.53,9.300000000000013,49.3,6.0,25.985714285714288,39.42857142857143,93.36279490947443,38.023348878185125,274.8317302785145,13.157363586830135,56.503392187469615,28.61152525272906,319.0,train,0.35608250183690365,0.4766138874369014,-0.12053138559999776,-0.1836682462386648,3.0
363_75,36.300000000000004,7.5,2019-07-30,2019,211,0,matched_negative,0,,31.6,19.5,25.1,35,50,14.0,6.8,0.0,2.99,0.0,0.30000000000000004,62.0,33.2,25.428571428571427,93.30590766742988,368.15926072552764,581.6676653035261,13.866959268669323,365.3685544137597,49.195729463294015,308.0,train,0.2727119060886554,0.25623557663541935,0.01647632945323607,-0.11018204076198179,3.0
363_75,36.300000000000004,7.5,2025-08-28,2025,240,1,positive,1,1.1,33.0,22.6,28.5,25,39,19.5,11.5,0.1,3.18,0.49999999999998623,0.5000000000000071,33.0,33.75714285714286,23.571428571428573,96.09446185052512,279.711835130709,890.5966758727476,26.84106910866131,313.3708405583899,73.5435006202537,318.0,test,0.2618704280846413,0.2446514218325967,0.01721900625204459,-0.049297553344149314,16.0
363_76,36.300000000000004,7.6000000000000005,2019-06-06,2019,157,0,matched_negative,0,,24.7,14.9,19.4,35,66,22.7,8.0,0.4,1.86,0.8000000000000214,124.80000000000004,8.0,23.657142857142862,38.714285714285715,92.45556329053778,35.301580099249335,71.30885368152,19.080298475815617,35.181279231318165,29.360139545912975,629.0,train,0.5883771120579139,0.5419094609477234,0.04646765111019047,0.024214002800954093,13.0
363_76,36.300000000000004,7.6000000000000005,2019-10-01,2019,274,0,matched_negative,0,,28.2,14.2,20.8,25,49,13.3,7.2,0.0,2.87,0.20000000000001777,72.50000000000003,13.0,25.97142857142857,38.714285714285715,93.49199024695876,60.263460395082134,433.643541478765,13.73836779384525,89.44981115739465,36.86909648574361,67.0,train,0.48456207837742027,0.2966700704676813,0.18789200790973898,0.16456822272521104,2.0
363_76,36.300000000000004,7.6000000000000005,2020-07-04,2020,186,0,matched_negative,0,,24.7,15.3,19.7,37,67,19.6,12.9,0.0,1.94,0.0,14.400000000000029,21.0,31.985714285714288,24.142857142857142,92.7861963594445,181.9919653332154,452.55267362693036,17.097507201457972,181.98025611781222,53.89961727617308,344.0,train,0.42722041910764086,0.41496607896341775,0.012254340144223108,-0.180371393770835,10.0
363_76,36.300000000000004,7.6000000000000005,2021-07-22,2021,203,1,positive,1,3.75,33.4,18.2,25.7,15,39,14.4,7.4,0.0,4.38,0.30000000000000754,5.500000000000028,9.0,28.857142857142858,29.714285714285715,96.54914364802607,150.81797137706687,629.8339723214182,22.07033908529926,188.68263489837983,63.378538134265746,275.0,train,0.30400246291693855,0.34250715751589594,-0.03850469459895739,-0.18461328826163337,11.0
363_76,36.300000000000004,7.6000000000000005,2021-10-02,2021,275,0,matched_negative,0,,24.2,14.1,18.0,40,75,13.7,5.3,0.3,1.82,4.300000000000008,15.00000000000003,1.0,26.199999999999996,36.57142857142857,89.48376407533918,101.23891053445404,1124.5840982173358,7.940487110181851,165.28011630380897,32.31883003368814,52.0,train,0.30470882078821304,0.2966700704676813,0.008038750320531751,0.02240366934927107,3.0
363_76,36.300000000000004,7.6000000000000005,2022-07-04,2022,185,0,matched_negative,0,,35.2,23.4,29.6,16,35,15.6,7.0,0.0,4.78,0.8000000000000071,0.8000000000000285,37.0,34.614285714285714,22.285714285714285,97.37639195233186,287.6748049164945,475.183638133282,26.188692117434748,285.9482456905711,72.35191969479884,327.0,train,0.35715869183580995,0.41496607896341775,-0.0578073871276078,-0.23481643859597234,9.0
363_76,36.300000000000004,7.6000000000000005,2024-08-19,2024,232,0,matched_negative,0,,27.5,17.1,21.7,49,72,18.5,7.3,0.8,1.86,12.100000000000007,14.400000000000036,2.0,30.22857142857143,35.285714285714285,87.94465633213862,95.30310128731432,829.5115526583993,8.109205415323007,148.07510028037973,31.867340765271614,733.0,val,0.2898855344004585,0.28872556446469627,0.0011599699357622284,-0.03660637463755251,8.0
363_77,36.300000000000004,7.7,2013-06-20,2013,171,0,matched_negative,0,,31.1,14.3,21.0,30,64,17.7,8.4,0.0,3.16,1.0000000000000036,15.8,11.0,34.2,18.857142857142858,94.84827543670713,183.98434064243943,433.67123617931185,20.68666445525105,183.8536439558055,60.698430832553115,276.0,train,0.5768363051341429,0.5121045958370639,0.06473170929707894,-0.026592306307772318,11.0
363_77,36.300000000000004,7.7,2013-08-24,2013,236,0,matched_negative,0,,33.2,16.3,25.1,21,52,12.2,6.0,0.0,4.03,2.2000000000000037,5.7,3.0,30.042857142857144,30.285714285714285,95.26752939692317,263.7306327423305,1007.8145509363015,16.60552830258548,318.8591103384401,54.97768518684008,341.0,train,0.3065971953676111,0.29643034392395473,0.010166851443656366,-0.0278806291745875,12.0
363_77,36.300000000000004,7.7,2025-07-08,2025,189,0,matched_negative,0,,31.2,20.2,24.7,39,68,16.9,7.9,0.2,2.75,0.6999999999999857,0.7000000000000071,44.0,32.5,29.142857142857142,93.11925292341701,281.33311731794515,449.9345205635926,15.635634894263942,279.53771037717047,52.82806654440172,627.0,test,0.4745179996991969,0.4350233739912581,0.03949462570793877,-0.16980939816903734,13.0
363_77,36.300000000000004,7.7,2025-10-17,2025,290,0,matched_negative,0,,21.0,11.4,16.1,49,78,9.4,3.4,4.3,1.27,9.699999999999985,64.60000000000001,0.0,24.085714285714285,39.714285714285715,69.2978160502827,17.3501757739056,720.1586390563896,0.9824008716672593,32.72906691320593,1.7727653982387894,5.0,test,0.40556336126870574,0.32439214830320856,0.08117121296549717,0.056140627350035444,2.0
363_78,36.300000000000004,7.800000000000001,2012-06-07,2012,159,0,matched_negative,0,,34.2,14.6,24.5,20,45,10.7,8.0,1.8,4.3,3.1,15.200000000000001,0.0,28.442857142857143,30.142857142857142,93.55636909921654,104.71734106803092,322.35341105255264,12.15993640435108,115.57366807791358,38.187705979385896,9999.0,train,0.6232094387150906,0.6062315096799379,0.016977929035152717,-0.01924855029894168,15.0
363_78,36.300000000000004,7.800000000000001,2014-07-18,2014,199,0,matched_negative,0,,31.4,12.6,22.9,15,43,10.3,4.6,0.0,3.94,0.0,4.699999999999992,19.0,28.542857142857144,26.0,96.22162040870595,233.11846413394898,539.0528577287738,17.176131148500563,232.87719357654538,55.53483561179273,265.0,train,0.3484056320249014,0.34634189698950335,0.002063735035398029,-0.14108712790251898,7.0
363_78,36.300000000000004,7.800000000000001,2015-09-12,2015,255,0,matched_negative,0,,31.1,14.4,22.7,24,47,10.5,7.2,0.0,3.46,4.1,24.599999999999994,3.0,25.62857142857143,43.142857142857146,94.27374103352359,96.97700874210322,1077.1384143380528,13.297454931230703,158.3194460584631,44.77859026979326,34.0,train,0.2640488348640826,0.2643791645880866,-0.00033032972400398597,-0.022447617193605107,15.0
363_78,36.300000000000004,7.800000000000001,2023-10-27,2023,300,0,matched_negative,0,,23.8,14.2,18.4,32,53,14.6,10.2,0.0,2.02,4.700000000000006,5.999999999999986,2.0,24.74285714285714,27.285714285714285,91.1963393722299,107.31040452673656,1029.5166864579535,10.614291050104553,170.2550064894872,39.368203804153985,74.0,train,0.2837398545912392,0.31203778289818007,-0.02829792830694089,-0.0040909904965802935,12.0
363_78,36.300000000000004,7.800000000000001,2024-06-21,2024,173,0,matched_negative,0,,27.2,15.1,20.3,37,63,20.3,10.8,0.0,2.29,9.800000000000006,17.399999999999984,5.0,34.628571428571426,19.285714285714285,93.34043326796541,109.74314355896863,419.9470673720361,19.140103525871147,132.75524789778393,53.57639783542416,312.0,val,0.5689520668187154,0.5434465618548817,0.025505504963833636,-0.08628297824076958,13.0
363_79,36.300000000000004,7.9,2013-07-02,2013,183,0,matched_negative,0,,31.1,16.2,24.1,28,54,13.5,6.4,1.5,3.25,2.699999999999986,7.3,0.0,25.857142857142858,32.0,91.34869947019824,178.44977598657485,492.39712457778467,10.261933257920123,187.2480290210722,39.173499859152834,248.0,train,0.41424593605684823,0.43974630288184957,-0.02550036682500134,-0.21243854415539354,7.0
363_79,36.300000000000004,7.9,2013-08-14,2013,226,0,matched_negative,0,,29.3,17.3,22.5,28,64,15.3,7.9,0.2,2.92,0.8999999999999857,10.399999999999999,23.0,29.528571428571432,29.142857142857142,94.62047626569027,202.71991804278193,850.4651007491464,17.765358838658077,254.04947265414566,56.9738681549869,6.0,train,0.3192022106667267,0.3047624462644702,0.014439764402256527,-0.02293320536812793,2.0
363_79,36.300000000000004,7.9,2015-07-12,2015,193,0,matched_negative,0,,31.5,15.8,23.7,25,58,13.3,5.7,0.0,3.46,0.0,2.3,17.0,31.0,24.285714285714285,94.12378693947139,235.27740362542076,637.8993210428526,14.998211739979546,244.81555122764456,51.20478727257361,294.0,train,0.35266864260723646,0.36366198743031664,-0.010993344823080176,-0.12786847420601205,1.0
363_79,36.300000000000004,7.9,2016-07-16,2016,198,0,matched_negative,0,,26.3,11.0,18.4,22,58,13.4,8.0,0.0,2.64,1.0999999999999894,15.4,6.0,30.042857142857144,28.142857142857142,93.78934400092952,217.539395292769,568.101317763952,14.390978005689423,222.28416510349905,49.574972156044154,346.0,train,0.3540509930247879,0.36366198743031664,-0.009610994405528761,-0.11890505055735157,6.0
363_79,36.300000000000004,7.9,2017-08-21,2017,233,1,positive,5,20.26,27.8,17.0,21.0,27,60,18.9,10.8,0.0,2.69,3.399999999999986,12.6,5.0,32.6,26.285714285714285,93.07318490489098,125.98200180287074,915.3637823524991,17.1824109744072,187.46257134374375,54.312883661506525,23.0,train,0.2945018612896632,0.3047624462644702,-0.010260584974806974,-0.03320140178594433,9.0
363_79,36.300000000000004,7.9,2021-08-02,2021,214,0,matched_negative,0,,35.8,18.8,25.6,22,62,12.7,5.4,0.1,4.57,0.29999999999996807,2.1,20.0,37.114285714285714,16.142857142857142,95.49200094811323,293.6267199161914,774.0645664065825,17.55853458583605,301.4141138254335,56.854149937366294,10.0,train,0.3272446048735273,0.31719856415149783,0.01004604072202947,-0.0690612031194911,6.0
363_79,36.300000000000004,7.9,2025-06-18,2025,169,0,matched_negative,0,,26.5,16.6,20.8,36,60,20.5,11.2,0.0,2.21,0.0,9.200000000000015,24.0,30.271428571428572,27.714285714285715,92.89155675585383,137.41233014492735,252.98576867952795,18.157165807458533,136.9471288063841,52.36010282659423,360.0,test,0.588687866728802,0.5358023904444372,0.052885476284364796,-0.07653519881453397,9.0
363_8,36.300000000000004,0.8,2019-07-03,2019,184,0,matched_negative,0,,25.9,17.0,21.5,57,78,15.6,7.5,0.0,1.42,0.0,3.1,19.0,27.2,40.57142857142857,88.81428451725772,170.62069279052463,476.10074037471816,7.937665051554717,179.9865189517274,32.87050848392205,678.0,train,0.3959698550373188,0.3969210377808356,-0.0009511827435167985,-0.12746735042283525,8.0
363_8,36.300000000000004,0.8,2019-07-26,2019,207,0,matched_negative,0,,29.1,20.9,24.7,36,60,16.1,10.7,0.0,2.5,0.0,1.7000000000000002,8.0,30.72857142857143,32.42857142857143,93.09028118730674,282.5190082705246,685.636740374718,14.957111951464505,282.3969480182451,51.40251094933835,701.0,train,0.3826803478567752,0.3684846580226538,0.014195689834121394,-0.07973174492246682,15.0
363_8,36.300000000000004,0.8,2024-06-07,2024,159,0,matched_negative,0,,40.2,20.3,31.8,8,27,31.7,14.5,0.0,6.87,0.0,1.2000000000000035,36.0,29.314285714285717,29.0,99.0882001114666,181.90672013199048,400.18271303760514,73.83993050316695,181.6273823063132,127.09442727830708,1058.0,val,0.4042378097347977,0.48209287431177456,-0.07785506457697683,-0.051829975242792814,15.0
363_80,36.300000000000004,8.0,2014-09-27,2014,270,0,matched_negative,0,,26.5,16.2,20.8,38,64,9.0,4.6,0.0,2.15,13.899999999999986,33.3,2.0,29.67142857142857,36.42857142857143,89.57189215241141,50.13912762427331,913.8851393451658,6.345745442191618,88.18312249419546,21.598964035643288,45.0,train,0.2905335886068779,0.2864796352571728,0.004053953349705097,0.015438765909393581,14.0
363_80,36.300000000000004,8.0,2015-10-20,2015,293,0,matched_negative,0,,25.7,15.6,20.2,52,75,7.8,4.0,6.7,1.6,11.599999999999987,51.1,0.0,25.37142857142857,41.714285714285715,70.166377167001,25.552347542737238,706.8558726871267,0.9317456848403642,46.868991571218295,2.4142326690227787,76.0,train,0.3784057049445492,0.3168451005725171,0.061560604372032146,0.04575161497911606,5.0
363_80,36.300000000000004,8.0,2019-07-21,2019,202,1,positive,2,2.86,34.2,22.2,27.8,28,54,14.4,6.7,0.0,3.89,0.9999999999999858,1.0,53.0,30.728571428571428,31.285714285714285,94.09614469436384,319.8420948631979,546.210671649577,15.792483898324749,317.9708635159325,53.292073282001446,10.0,train,0.35635063686886465,0.3285215442939879,0.027829092574876757,-0.1079903032215756,10.0
363_80,36.300000000000004,8.0,2020-10-04,2020,278,1,positive,1,27.45,31.4,12.6,19.3,21,65,17.8,8.0,0.1,3.6,0.19999999999998225,55.6,7.0,28.199999999999996,29.142857142857142,94.8893567749234,55.827439459135,814.8151151578869,20.90868249633768,95.32652507338332,49.69606766167809,53.0,train,0.32904012594371573,0.29808658936546606,0.030953536578249674,0.039403736149396684,6.0
363_80,36.300000000000004,8.0,2021-07-26,2021,207,1,positive,1,4.76,39.8,23.3,30.6,8,32,19.6,11.2,0.0,6.73,0.0,0.5,49.0,37.214285714285715,14.428571428571429,99.16633333779266,432.61108542732575,716.4816760102311,40.54240017115983,429.3647330790136,93.81630198393303,295.0,train,0.29196000572023223,0.3285215442939879,-0.03656153857375566,-0.13648877774435525,15.0
363_80,36.300000000000004,8.0,2021-10-12,2021,285,1,positive,1,14.0,22.1,9.4,15.1,34,70,12.2,7.5,0.0,1.76,7.79999999999998,22.700000000000003,2.0,20.771428571428572,41.857142857142854,89.94387197287989,59.28341266810284,1130.7073077350797,7.864531730557436,104.82658180614378,27.356468799033408,24.0,train,0.2568850948522856,0.29808658936546606,-0.04120149451318045,0.004761263431448448,13.0
363_80,36.300000000000004,8.0,2023-10-29,2023,302,0,matched_negative,0,,29.0,15.7,22.5,19,41,21.5,11.9,0.0,3.23,5.399999999999979,6.999999999999994,4.0,27.114285714285717,28.857142857142858,94.8487320638795,105.36331187128454,1020.590773893972,25.05401079743966,167.4967340569009,67.07039176030142,438.0,train,0.28536285893219127,0.3168451005725171,-0.031482241640325814,-0.007006931588991849,14.0
363_81,36.300000000000004,8.1,2015-09-20,2015,263,0,matched_negative,0,,25.5,17.7,21.1,42,66,18.2,12.2,0.0,1.91,0.9999999999999858,33.800000000000004,7.0,34.857142857142854,25.428571428571427,91.62747588339396,93.61433184349117,1068.3588732558592,13.529309317804644,153.58431951379177,44.93799528839284,406.0,train,0.31768401873882784,0.27538960740600077,0.042294411332827075,0.025775243049990515,7.0
363_81,36.300000000000004,8.1,2017-09-05,2017,248,0,matched_negative,0,,32.1,17.5,24.0,26,55,17.6,6.9,0.0,3.48,2.2999999999999883,9.299999999999997,5.0,33.471428571428575,22.857142857142858,94.00249912010277,231.23830045783242,1218.2400618227498,18.316680825200958,313.6426490102612,58.38711089007535,1122.0,train,0.26181616026628923,0.2722781090632646,-0.010461948796975373,0.0063612429267090875,8.0
363_81,36.300000000000004,8.1,2020-10-30,2020,304,1,positive,1,5.35,21.9,8.4,14.1,46,81,8.0,4.4,0.0,1.42,6.099999999999989,23.9,3.0,21.12857142857143,43.142857142857146,88.04876791680265,50.00646840307368,857.0773626617741,4.849245938226459,87.28173149617916,17.661398099490075,8.0,train,0.31127076866177716,0.2949372588506036,0.01633350981117354,0.026100762620970275,16.0
363_82,36.300000000000004,8.200000000000001,2016-09-25,2016,269,0,matched_negative,0,,23.0,14.5,18.3,46,77,14.0,7.8,2.3,1.51,6.8999999999999835,27.600000000000005,0.0,25.22857142857143,36.57142857142857,80.23931262211683,54.47141444184293,1042.5381138491334,2.361253020789025,96.35653432590787,10.656533195606151,37.0,train,0.2699877367003973,0.27176815474029975,-0.001780418039902476,0.011229884657869227,13.0
363_82,36.300000000000004,8.200000000000001,2022-08-14,2022,226,1,positive,4,8.04,39.3,21.6,30.4,11,24,17.0,9.1,0.0,6.28,0.0,0.40000000000001423,38.0,34.05714285714286,16.285714285714285,98.40463292710587,440.8094265251559,1017.0689297282673,32.19412791305195,440.14880605966874,82.03481918440745,696.0,train,0.2641960564727704,0.26951213214868147,-0.0053160756759110805,-0.014503208030060832,2.0
